id,date,user,pc,activity
{000000005431-1DB82815},2010-04-05 17:04:34,MSH7807,PC-0075,Logon
{00000000E2BD-1D203C32},2010-04-05 17:05:00,GUG7168,PC-0037,Logoff
{000000008E77-0B30250A},2010-04-05 17:06:03,VBW2813,PC-0124,Logon
{00000000E51A-131C675A},2010-04-05 17:06:15,HBA3736,PC-0039,Logoff
{000000016749-0718305C},2010-04-05 17:07:19,YNX1016,PC-0148,Logoff
{0000000055FB-336AC9C1},2010-04-05 17:09:26,NBM1814,PC-0077,Logon
{00000000BE22-30343F0E},2010-04-05 17:09:59,ATM7194,PC-0003,Logoff
{00000000FE54-39BBAFE8},2010-04-05 17:10:48,KYR0991,PC-0061,Logoff
{00000000142C-22745E91},2010-04-05 17:10:59,DNM3159,PC-0019,Logon
{000000001A63-274064AF},2010-04-05 17:11:11,DYK4823,PC-0025,Logon
{0000000090E0-28CC9E2C},2010-04-05 17:11:43,VFU0073,PC-0126,Logon
{00000000ECE9-144ADD8F},2010-04-05 17:11:49,ICP9160,PC-0046,Logoff
{00000000585F-19278EBB},2010-04-05 17:12:03,NHY9248,PC-0079,Logon
{0000000078E6-266B0B10},2010-04-05 17:14:08,SDT4191,PC-0106,Logon
{00000000A73D-0B1EF87D},2010-04-05 17:15:43,YAE2296,PC-0144,Logon
{000000004679-331779C0},2010-04-05 17:17:03,LGT9691,PC-0063,Logon
{00000000837D-12830F11},2010-04-05 17:17:18,TWU8511,PC-0115,Logon
{00000001074B-13A22ED6},2010-04-05 17:20:08,LWC6973,PC-0068,Logoff
{0000000149FB-10E1F9F0},2010-04-05 17:20:45,VDL1237,PC-0125,Logoff
{00000000368A-05BE8B00},2010-04-05 17:20:46,IIY1438,PC-0050,Logon
{00000000A212-258AA1A0},2010-04-05 17:21:00,XGZ9360,PC-0140,Logon
{000000006950-0FDBFA4C},2010-04-05 17:23:36,PGI3675,PC-0093,Logon
{0000000088E1-17AC0758},2010-04-05 17:24:45,ULT2722,PC-0119,Logon
{0000000149FE-04C0F290},2010-04-05 17:26:26,VDL1237,PC-0125,Logoff
{000000007EAE-03A2BE48},2010-04-05 17:27:05,TPY8677,PC-0111,Logon
{00000000BF5D-08C02D29},2010-04-05 17:27:47,AUI6616,PC-0004,Logoff
{00000001522D-00AE5300},2010-04-05 17:31:16,VXF8934,PC-0132,Logoff
{000000002E1B-171EAE06},2010-04-05 17:37:26,HLZ9923,PC-0042,Logon
{00000000D5DD-18C2910B},2010-04-05 17:38:26,EEN0449,PC-0026,Logoff
{00000000491A-042A773C},2010-04-05 17:38:59,LME4168,PC-0065,Logon
{000000006A81-08F13838},2010-04-05 17:40:03,PJY0876,PC-0094,Logon
{000000009A92-1534DB54},2010-04-05 17:40:50,WBM5944,PC-0134,Logon
{00000000336B-05D07056},2010-04-05 17:46:04,ICR6722,PC-0047,Logon
{000000005AF9-041D89D7},2010-04-05 17:46:32,NJT3274,PC-0081,Logon
{00000000CD8B-04D0B733},2010-04-05 17:47:19,DLS2023,PC-0018,Logoff
{000000016946-055F7561},2010-04-05 17:48:08,ZDH5063,PC-0150,Logoff
{000000016F6B-39028569},2010-04-05 17:49:45,ZPL3468,PC-0155,Logoff
{00000000CC6B-3E2F1A43},2010-04-05 17:51:42,DJY4258,PC-0017,Logoff
{00000000DF5A-0594868F},2010-04-05 17:52:37,GHR6302,PC-0034,Logoff
{000000012D4F-31B6B763},2010-04-05 17:53:35,QUT1345,PC-0101,Logoff
{00000000F206-221583DC},2010-04-05 17:53:58,IVL8082,PC-0051,Logoff
{00000000D4D3-27CC6881},2010-04-05 17:54:39,DYK4823,PC-0025,Logoff
{000000016A90-1159BF61},2010-04-05 17:57:18,ZFG0374,PC-0151,Logoff
{00000000142D-20144507},2010-04-05 17:57:21,DNM3159,PC-0117,Logon
{00000000261C-144E6589},2010-04-05 17:58:58,GHU9488,PC-0035,Logon
{000000005335-0DF1FA7E},2010-04-05 17:59:49,MNL1438,PC-0074,Logon
{00000000018F-26452A07},2010-04-05 17:59:55,ADG1145,PC-0001,Logon
{000000013CB0-2686DE98},2010-04-05 18:01:00,TVL8047,PC-0114,Logoff
{000000017AAA-2DEF7DB6},2010-04-05 18:01:45,FCN9756,PC-0031,Logon
{000000010CCB-3F013AD6},2010-04-05 18:02:02,MLE3810,PC-0139,Logoff
{0000000196A5-10B1F978},2010-04-05 18:03:31,YLE8326,PC-0147,Logon
{000000010F98-1A0F1B29},2010-04-05 18:04:02,MUB0827,PC-0076,Logoff
{000000012B4B-325FB5E7},2010-04-05 18:05:26,QOY4162,PC-0099,Logoff
{00000000CD8A-304F4495},2010-04-05 18:08:27,DLS2023,PC-0018,Logoff
{00000000E791-08DDD13E},2010-04-05 18:09:12,HLN2478,PC-0150,Logoff
{00000000D9A7-2F38160E},2010-04-05 18:10:46,ETS3545,PC-0029,Logoff
{00000000EC01-233957E5},2010-04-05 18:11:35,IAC0900,PC-0045,Logoff
{00000001909F-38F5A571},2010-04-05 18:11:38,VBL5911,PC-0123,Logon
{00000001391D-28E58010},2010-04-05 18:14:05,TPY8677,PC-0111,Logoff
{00000000BE21-2A74D853},2010-04-05 18:19:53,ATM7194,PC-0003,Logoff
{00000000F47A-210C51F2},2010-04-05 18:20:10,JMM0438,PC-0087,Logoff
{00000000DC15-3301ABF2},2010-04-05 18:21:02,FCN9756,PC-0031,Logoff
{0000000112CE-2E13FFA5},2010-04-05 18:21:03,NHY9248,PC-0079,Logoff
{000000013DEC-23BB1A50},2010-04-05 18:22:18,TWU8511,PC-0115,Logoff
{000000013A3A-0D716EAC},2010-04-05 18:23:15,TTJ2624,PC-0112,Logoff
{000000017760-1672EEF8},2010-04-05 18:23:24,CUR4388,PC-0014,Logon
{000000017535-13634CED},2010-04-05 18:29:32,ASC7389,PC-0002,Logon
{000000019781-2BE675DD},2010-04-05 18:30:52,ZDH5063,PC-0150,Logon
{00000000C711-2197CB29},2010-04-05 18:31:46,COX0638,PC-0012,Logoff
{00000000E08B-1CD1B120},2010-04-05 18:32:58,GHU9488,PC-0035,Logoff
{000000014D93-3CE3669B},2010-04-05 18:34:56,VKX2883,PC-0128,Logoff
{00000001939D-3E5D7EC3},2010-04-05 18:36:23,WVH6316,PC-0137,Logon
{0000000124F0-0B2000BF},2010-04-05 18:37:03,PJY0876,PC-0094,Logoff
{00000000F935-3012D79F},2010-04-05 18:37:34,KFW8041,PC-0057,Logoff
{00000000C630-16CB5A16},2010-04-05 18:41:48,COU3039,PC-0011,Logoff
{00000000F818-06951952},2010-04-05 18:45:04,JXM6997,PC-0056,Logoff
{00000000D4D2-0205357A},2010-04-05 18:48:11,DYK4823,PC-0025,Logoff
{000000016094-23BF73B3},2010-04-05 18:49:14,XXP1655,PC-0143,Logoff
{000000017BDE-3E7AAC51},2010-04-05 18:50:06,GGZ7460,PC-0033,Logon
{00000000BF5F-018DC5FA},2010-04-05 18:52:19,AUI6616,PC-0004,Logoff
{0000000193EE-10A0AED7},2010-04-05 18:54:05,XDT1792,PC-0138,Logon
{00000001106A-07A13D5F},2010-04-05 18:58:26,NBM1814,PC-0077,Logoff
{00000001BAF8-3BE6C2BB},2010-04-05 18:59:31,YLE8326,PC-0147,Logoff
{000000016E16-39E459FC},2010-04-05 19:02:39,ZIF9528,PC-0154,Logoff
{0000000128FE-0B75B00F},2010-04-05 19:03:17,QCT4158,PC-0097,Logoff
{00000001BBD4-24511340},2010-04-05 19:03:52,ZDH5063,PC-0150,Logoff
{000000017EB6-25BD57C0},2010-04-05 19:05:43,HVG7968,PC-0044,Logon
{00000001B4F2-2619CC0E},2010-04-05 19:07:38,VBL5911,PC-0123,Logoff
{000000011568-2350E5BA},2010-04-05 19:08:32,NJT3274,PC-0081,Logoff
{000000011569-3C5A1AB6},2010-04-05 19:10:31,NJT3274,PC-0081,Logoff
{00000000F0F9-002AB92B},2010-04-05 19:10:46,IIY1438,PC-0050,Logoff
{00000001574A-3B4A3B56},2010-04-05 19:12:32,WOC7649,PC-0136,Logoff
{0000000123BE-36DF1E26},2010-04-05 19:15:40,PGI3675,PC-0093,Logoff
{0000000148E6-1580897B},2010-04-05 19:16:03,VBW2813,PC-0124,Logoff
{000000018D57-34D38844},2010-04-05 19:25:02,TPY8677,PC-0111,Logon
{000000015A11-237C4EA0},2010-04-05 19:31:07,XDT1792,PC-0138,Logoff
{000000018740-34A338EB},2010-04-05 19:34:12,NDV4503,PC-0078,Logon
{000000010EA0-3B2E086C},2010-04-05 19:34:34,MSH7807,PC-0075,Logoff
{00000000D6E5-3A4D9601},2010-04-05 19:35:32,EHP1536,PC-0027,Logoff
{000000018ADA-3441F3D8},2010-04-05 19:42:12,PUQ6424,PC-0096,Logon
{0000000123BF-3CABED49},2010-04-05 19:43:36,PGI3675,PC-0093,Logoff
{0000000191D0-0A0B8336},2010-04-05 19:46:50,VIZ5045,PC-0127,Logon
{00000001A031-3BA65612},2010-04-05 19:48:06,GGZ7460,PC-0033,Logoff
{00000001A309-0471A2BB},2010-04-05 19:53:43,HVG7968,PC-0044,Logoff
{000000019988-2F166F63},2010-04-05 19:56:32,ASC7389,PC-0002,Logoff
{0000000176EC-0FB730DA},2010-04-05 20:06:09,COU3039,PC-0011,Logon
{000000011B45-1FD64AC9},2010-04-05 20:06:50,OET6830,PC-0086,Logoff
{0000000188F0-28C76CEE},2010-04-05 20:07:02,OLN5687,PC-0088,Logon
{0000000100E8-0566EA93},2010-04-05 20:08:03,LGT9691,PC-0063,Logoff
{000000018448-30291FC8},2010-04-05 20:08:47,LYE5717,PC-0069,Logon
{000000010DA4-28B1B82B},2010-04-05 20:10:49,MNL1438,PC-0074,Logoff
{00000001914B-2CF2ACE7},2010-04-05 20:12:44,VDL1237,PC-0125,Logon
{000000013DED-1B86B501},2010-04-05 20:17:48,TWU8511,PC-0115,Logoff
{000000018A16-1C5B4A08},2010-04-05 20:18:33,PAJ4367,PC-0092,Logon
{00000001AB93-24255508},2010-04-05 20:23:12,NDV4503,PC-0078,Logoff
{00000000CE9C-3049E9DB},2010-04-05 20:23:21,DNM3159,PC-0002,Logoff
{00000000DF59-22A1E2CC},2010-04-05 20:26:41,GHR6302,PC-0034,Logoff
{00000001AF2D-009AA781},2010-04-05 20:28:12,PUQ6424,PC-0096,Logoff
{00000000F817-302BC005},2010-04-05 20:31:21,JXM6997,PC-0056,Logoff
{0000000161AC-174BB08E},2010-04-05 20:33:43,YAE2296,PC-0144,Logoff
{000000018A8B-39E995B1},2010-04-05 20:34:59,PJY0876,PC-0094,Logon
{000000019BB3-153E6390},2010-04-05 20:38:24,CUR4388,PC-0014,Logoff
{000000014B4F-01C5B7FB},2010-04-05 20:39:43,VFU0073,PC-0126,Logoff
{00000000CE9B-30D89AE9},2010-04-05 20:39:59,DNM3159,PC-0037,Logoff
{000000017696-1AE48AB0},2010-04-05 20:44:40,CCL9026,PC-0010,Logon
{000000010389-101A86C3},2010-04-05 20:44:59,LME4168,PC-0065,Logoff
{00000000EDDA-0C4E5DAA},2010-04-05 20:46:04,ICR6722,PC-0047,Logoff
{000000015C81-383826CB},2010-04-05 20:51:00,XGZ9360,PC-0140,Logoff
{000000013355-226CF379},2010-04-05 20:58:08,SDT4191,PC-0106,Logoff
{00000000E88A-0A5E4D27},2010-04-05 20:59:26,HLZ9923,PC-0042,Logoff
{000000018DE2-3C859F0A},2010-04-05 20:59:31,TTS7860,PC-0113,Logon
{000000017BDF-1D89F69E},2010-04-05 21:00:06,GGZ7460,PC-0033,Logon
{0000000193EF-38AD442F},2010-04-05 21:00:10,XDT1792,PC-0138,Logon
{00000001826C-35266A43},2010-04-05 21:05:52,KVI1669,PC-0060,Logon
{00000000BBFE-217959DF},2010-04-05 21:11:55,ADG1145,PC-0001,Logoff
{000000014350-3618A4E7},2010-04-05 21:16:45,ULT2722,PC-0119,Logoff
{000000015501-185007FC},2010-04-05 21:16:50,WBM5944,PC-0134,Logoff
{00000001B841-3BDE4C75},2010-04-05 21:20:05,XDT1792,PC-0138,Logoff
{000000018F78-16E7C9CF},2010-04-05 21:20:34,UQK8227,PC-0120,Logon
{00000001B59E-1C0EDD95},2010-04-05 21:20:44,VDL1237,PC-0125,Logoff
{00000001A032-0A2FBC66},2010-04-05 21:38:06,GGZ7460,PC-0033,Logoff
{00000001AE69-169A8441},2010-04-05 21:38:33,PAJ4367,PC-0092,Logoff
{00000001B7F0-27E3F951},2010-04-05 21:39:23,WVH6316,PC-0137,Logoff
{000000018EB4-3F1E989F},2010-04-05 21:41:57,UEH9251,PC-0117,Logon
{000000019EFD-22E40854},2010-04-05 21:50:45,FCN9756,PC-0031,Logoff
{000000019AE9-0B8E41E6},2010-04-05 21:51:40,CCL9026,PC-0010,Logoff
{000000017E23-1AA72CDF},2010-04-05 21:55:29,HLZ9923,PC-0042,Logon
{00000001806C-32910106},2010-04-05 21:57:01,JMM0438,PC-0053,Logon
{000000018BED-211824D6},2010-04-05 21:59:53,RUT1946,PC-0104,Logon
{000000017C85-1E9BDE7B},2010-04-05 22:03:13,GHU9488,PC-0035,Logon
{00000001B3CB-260ADCA6},2010-04-05 22:08:34,UQK8227,PC-0120,Logoff
{000000018F77-01D912D4},2010-04-05 22:10:33,UQK8227,PC-0120,Logon
{00000001806D-13580FDF},2010-04-05 22:13:00,JMM0438,PC-0053,Logon
{000000017A00-2D9F4376},2010-04-05 22:16:08,EIR1445,PC-0028,Logon
{00000001B623-052C75A3},2010-04-05 22:16:50,VIZ5045,PC-0127,Logoff
{000000019198-1FFAD6BA},2010-04-05 22:18:27,VFU0073,PC-0126,Logon
{000000018B59-2C33D9D2},2010-04-05 22:18:48,QUT1345,PC-0101,Logon
{000000017614-107119B9},2010-04-05 22:40:34,AYY2409,PC-0005,Logon
{0000000184F2-25453FE9},2010-04-05 22:41:37,MAP5551,PC-0070,Logon
{000000018349-29DC5AC3},2010-04-05 22:53:10,LJE6857,PC-0064,Logon
{00000001A276-23B5A83E},2010-04-05 22:56:29,HLZ9923,PC-0042,Logoff
{000000017B28-2CFF4114},2010-04-05 23:04:10,GGB1397,PC-0032,Logon
{000000017BDB-3046D2D2},2010-04-05 23:10:28,GGZ7460,PC-0033,Logon
{0000000184F1-1CD3FB64},2010-04-05 23:15:37,MAP5551,PC-0070,Logon
{00000001AEDE-1C03024E},2010-04-05 23:15:59,PJY0876,PC-0094,Logoff
{00000001B1AA-15D64710},2010-04-05 23:17:02,TPY8677,PC-0111,Logoff
{00000001B235-21C77006},2010-04-05 23:31:31,TTS7860,PC-0113,Logoff
{0000000188EF-2C79C3E7},2010-04-05 23:32:37,OLN5687,PC-0088,Logon
{00000001A6BF-24A338B7},2010-04-05 23:35:52,KVI1669,PC-0060,Logoff
{000000019B3F-1B73F83F},2010-04-05 23:37:09,COU3039,PC-0011,Logoff
{00000001AFAC-2A727171},2010-04-05 23:37:48,QUT1345,PC-0101,Logoff
{0000000175A8-3EC76574},2010-04-05 23:49:52,ATM7194,PC-0003,Logon
{00000001B040-0A83F13D},2010-04-05 23:49:53,RUT1946,PC-0104,Logoff
{0000000185C3-08329575},2010-04-05 23:54:16,MGI5307,PC-0072,Logon
{000000018CF1-380F1F21},2010-04-05 23:55:33,SSY7686,PC-0109,Logon
{000000018741-02A2AE1E},2010-04-05 23:56:03,NDV4503,PC-0078,Logon
{00000001AD43-39BB91B4},2010-04-06 00:03:02,OLN5687,PC-0088,Logoff
{00000001A89B-12C642F2},2010-04-06 00:04:47,LYE5717,PC-0139,Logoff
{000000019E53-34ACAF35},2010-04-06 00:05:08,EIR1445,PC-0028,Logoff
{000000018D58-1FE2D2D2},2010-04-06 00:05:14,TPY8677,PC-0111,Logon
{00000001762F-3B9098FF},2010-04-06 00:09:03,AZE5960,PC-0006,Logon
{00000001A4C0-20918E55},2010-04-06 00:16:00,JMM0438,PC-0155,Logoff
{00000001B842-38CA8E0F},2010-04-06 00:27:10,XDT1792,PC-0138,Logoff
{00000001B307-2C8B7A24},2010-04-06 00:28:57,UEH9251,PC-0117,Logoff
{00000001B5EB-26CA21EA},2010-04-06 00:29:27,VFU0073,PC-0126,Logoff
{00000001958B-25FDA995},2010-04-06 00:31:51,YAE2296,PC-0144,Logon
{0000000199FB-02B490C4},2010-04-06 00:32:52,ATM7194,PC-0003,Logoff
{00000001A945-3A5E11E6},2010-04-06 01:07:37,MAP5551,PC-0070,Logoff
{000000017697-3A68C678},2010-04-06 01:22:39,CCL9026,PC-0010,Logon
{000000019A82-221AD559},2010-04-06 01:25:03,AZE5960,PC-0006,Logoff
{00000001B1AB-2BDBD6AD},2010-04-06 01:29:14,TPY8677,PC-0111,Logoff
{00000001A4BF-38BFF1A4},2010-04-06 01:35:01,JMM0438,PC-0053,Logoff
{000000018F23-21D1D056},2010-04-06 01:36:31,ULT2722,PC-0119,Logon
{00000001B3CA-0E8CF2FE},2010-04-06 01:41:33,UQK8227,PC-0120,Logoff
{00000001A0D8-1B87A676},2010-04-06 01:45:13,GHU9488,PC-0035,Logoff
{000000019A67-3CE50E78},2010-04-06 01:45:34,AYY2409,PC-0005,Logoff
{00000001B144-3F26BBFF},2010-04-06 01:53:33,SSY7686,PC-0109,Logoff
{00000001AB94-1534F973},2010-04-06 01:58:03,NDV4503,PC-0078,Logoff
{00000001A79C-3F20D685},2010-04-06 02:04:10,LJE6857,PC-0064,Logoff
{00000001A944-2C5B2EF3},2010-04-06 02:04:37,MAP5551,PC-0070,Logoff
{00000001A02E-022564E3},2010-04-06 02:16:28,GGZ7460,PC-0125,Logoff
{0000000184F3-1DD02E0D},2010-04-06 02:17:51,MAP5551,PC-0070,Logon
{000000018CF2-2E03336A},2010-04-06 02:28:15,SSY7686,PC-0109,Logon
{00000001AD42-2199471A},2010-04-06 02:41:37,OLN5687,PC-0088,Logoff
{0000000186E6-2698955E},2010-04-06 02:43:32,NBM1814,PC-0077,Logon
{00000001AA16-3CAF865F},2010-04-06 02:50:16,MGI5307,PC-0072,Logoff
{0000000193F0-249ACF65},2010-04-06 02:50:36,XDT1792,PC-0138,Logon
{000000019F7B-2E047CAC},2010-04-06 02:51:10,GGB1397,PC-0032,Logoff
{00000001914C-01033BE1},2010-04-06 02:51:11,VDL1237,PC-0125,Logon
{0000000184F4-04505D90},2010-04-06 03:13:02,MAP5551,PC-0070,Logon
{00000001B145-260EFE6A},2010-04-06 03:53:15,SSY7686,PC-0109,Logoff
{00000001834A-06E4157B},2010-04-06 04:04:27,LJE6857,PC-0064,Logon
{000000019783-319FE879},2010-04-06 04:09:29,ZDH5063,PC-0150,Logon
{000000017D90-16ACD066},2010-04-06 04:19:26,HDA6776,PC-0040,Logon
{00000001B9DE-22088EAB},2010-04-06 04:19:51,YAE2296,PC-0144,Logoff
{00000001AB39-1955A6D1},2010-04-06 04:23:32,NBM1814,PC-0077,Logoff
{000000018696-21C72A88},2010-04-06 04:28:58,MUB0827,PC-0076,Logon
{00000001B376-1FBE8800},2010-04-06 04:37:31,ULT2722,PC-0119,Logoff
{00000001C050-32A7DBF3},2010-04-06 04:56:01,WBM5944,PC-0134,Logon
{000000019AEA-311B83F9},2010-04-06 05:00:39,CCL9026,PC-0010,Logoff
{0000000176EF-2DE6998A},2010-04-06 05:23:26,COU3039,PC-0011,Logon
{00000001A946-37D69F4C},2010-04-06 05:27:51,MAP5551,PC-0070,Logoff
{000000017FBC-1315B18F},2010-04-06 05:36:15,IDI9618,PC-0048,Logon
{00000001B843-1336757B},2010-04-06 05:51:36,XDT1792,PC-0138,Logoff
{00000001B59F-2BDD5B13},2010-04-06 06:02:11,VDL1237,PC-0125,Logoff
{00000001A1E3-311B00D6},2010-04-06 06:12:26,HDA6776,PC-0040,Logoff
{00000001A40F-3CAEB9FB},2010-04-06 06:31:15,IDI9618,PC-0128,Logoff
{00000001A947-12EB08C7},2010-04-06 06:36:02,MAP5551,PC-0070,Logoff
{000000019875-1867AC7B},2010-04-06 06:41:18,ZPL3468,PC-0155,Logon
{00000001C342-033103C2},2010-04-06 06:46:01,WBM5944,PC-0134,Logoff
{00000001BBD6-3D93542C},2010-04-06 06:49:29,ZDH5063,PC-0150,Logoff
{000000018FAA-0EAF9C40},2010-04-06 06:59:37,USS4618,PC-0121,Logon
{000000000CA4-35F69D99},2010-04-06 07:01:02,COX0638,PC-0012,Logon
{000000008D5E-17498867},2010-04-06 07:04:11,VBL5911,PC-0123,Logon
{000000019B42-30D20D56},2010-04-06 07:04:26,COU3039,PC-0005,Logoff
{000000008F91-067A1BCF},2010-04-06 07:07:43,VDL1237,PC-0125,Logon
{0000000067F0-1EC53DC1},2010-04-06 07:09:02,PAJ4367,PC-0092,Logon
{00000000B296-224E02E4},2010-04-06 07:10:57,ZHD4885,PC-0153,Logon
{000000000BC2-23F0562E},2010-04-06 07:12:08,COU3039,PC-0011,Logon
{000000002AB1-10A96883},2010-04-06 07:14:29,HBA3736,PC-0039,Logon
{0000000079FE-345901FA},2010-04-06 07:14:37,SEX5010,PC-0107,Logon
{000000003799-14C73F83},2010-04-06 07:16:36,IVL8082,PC-0051,Logon
{0000000006A7-28E2A984},2010-04-06 07:19:06,AZE5960,PC-0006,Logon
{000000005FAF-15B3B2A4},2010-04-06 07:20:23,OEM8566,PC-0085,Logon
{000000009A98-2A60619D},2010-04-06 07:23:26,WBM5944,PC-0134,Logon
{00000001A79D-32858A38},2010-04-06 07:27:27,LJE6857,PC-0064,Logoff
{000000007537-3B296500},2010-04-06 07:28:05,RLI6273,PC-0103,Logon
{00000001BCC8-12350171},2010-04-06 07:29:18,ZPL3468,PC-0155,Logoff
{000000005057-1A8EBA22},2010-04-06 07:29:49,MDR4757,PC-0071,Logon
{000000004A67-15E4CC63},2010-04-06 07:33:25,LMQ7847,PC-0066,Logon
{0000000072E4-1967325E},2010-04-06 07:34:01,QUT1345,PC-0101,Logon
{00000000304C-2155B9FC},2010-04-06 07:35:16,HVG7968,PC-0044,Logon
{000000003193-2A1576B0},2010-04-06 07:36:43,IAC0900,PC-0045,Logon
{000000004A68-32B82E71},2010-04-06 07:37:18,LMQ7847,PC-0066,Logon
{0000000079FF-2798B5FC},2010-04-06 07:40:05,SEX5010,PC-0107,Logon
{000000002AAF-1335F97D},2010-04-06 07:42:15,HBA3736,PC-0101,Logon
{00000000C713-23158E8C},2010-04-06 07:43:02,COX0638,PC-0012,Logoff
{000000002D25-149D08D5},2010-04-06 07:44:04,HLN2478,PC-0041,Logon
{000000003B41-298CFC59},2010-04-06 07:50:01,JPS8745,PC-0054,Logon
{000000009E47-2D7F5532},2010-04-06 07:53:54,WVH6316,PC-0137,Logon
{000000009325-0A82F9BF},2010-04-06 07:54:03,VKX2883,PC-0055,Logon
{000000002AAC-0E8BB48A},2010-04-06 07:55:11,HBA3736,PC-0039,Logon
{00000000769E-2C29787A},2010-04-06 07:58:33,RUT1946,PC-0104,Logon
{000000009A96-19E9B395},2010-04-06 07:58:52,WBM5944,PC-0134,Logon
{000000007FCD-2163BF1D},2010-04-06 08:11:00,TTJ2624,PC-0112,Logon
{00000001AAE9-33D0E859},2010-04-06 08:11:58,MUB0827,PC-0076,Logoff
{00000000A73E-160ADE8E},2010-04-06 08:12:41,YAE2296,PC-0144,Logon
{0000000104D7-11BB515F},2010-04-06 08:14:18,LMQ7847,PC-0066,Logoff
{00000000920B-155DC59E},2010-04-06 08:14:36,VIZ5045,PC-0127,Logon
{00000000142F-1EAD57B0},2010-04-06 08:14:40,DNM3159,PC-0019,Logon
{0000000023B8-32704102},2010-04-06 08:16:03,GGZ7460,PC-0158,Logon
{000000008F94-02D5FE2A},2010-04-06 08:17:03,VDL1237,PC-0125,Logon
{00000001B3FD-04EC7AD9},2010-04-06 08:19:37,USS4618,PC-0121,Logoff
{000000008F90-31C85A39},2010-04-06 08:20:34,VDL1237,PC-0125,Logon
{000000000890-34219936},2010-04-06 08:23:05,BMU1894,PC-0008,Logon
{000000007414-322EBD95},2010-04-06 08:23:24,RCE5876,PC-0136,Logon
{00000000E51E-04E26DA1},2010-04-06 08:25:15,HBA3736,PC-0039,Logoff
{0000000097C2-06A589A2},2010-04-06 08:29:51,VXF8934,PC-0132,Logon
{000000002D24-01142C31},2010-04-06 08:32:48,HLN2478,PC-0041,Logon
{000000004F4D-2C040211},2010-04-06 08:34:12,MAP5551,PC-0070,Logon
{00000000B64A-1AD72412},2010-04-06 08:35:25,ZRK4063,PC-0156,Logon
{00000000368B-18CF15C4},2010-04-06 08:39:11,IIY1438,PC-0050,Logon
{0000000088E4-25B9F0B8},2010-04-06 08:39:28,ULT2722,PC-0119,Logon
{000000005059-35720116},2010-04-06 08:44:15,MDR4757,PC-0071,Logon
{0000000043E8-36834E90},2010-04-06 08:44:15,KYR0991,PC-0061,Logon
{000000009E48-22FE7C06},2010-04-06 08:45:19,WVH6316,PC-0137,Logon
{00000000993B-07AB7CD6},2010-04-06 08:46:25,WAR1091,PC-0133,Logon
{00000000E520-1B09DCAA},2010-04-06 08:48:29,HBA3736,PC-0039,Logoff
{0000000078E7-17120D1E},2010-04-06 08:53:51,SDT4191,PC-0106,Logon
{000000001531-3A1FE38A},2010-04-06 08:54:17,DON7838,PC-0020,Logon
{0000000011FE-21AF17D6},2010-04-06 08:55:28,DJY4258,PC-0017,Logon
{0000000149FF-30EABF7F},2010-04-06 08:58:34,VDL1237,PC-0125,Logoff
{000000010AC6-12C5510C},2010-04-06 08:58:49,MDR4757,PC-0071,Logoff
{0000000104D6-39968AF1},2010-04-06 08:59:25,LMQ7847,PC-0066,Logoff
{000000003EC8-055C7FFD},2010-04-06 09:00:56,KFW8041,PC-0057,Logon
{000000005337-37F35AB1},2010-04-06 09:01:24,MNL1438,PC-0074,Logon
{0000000067EF-238D88CE},2010-04-06 09:02:41,PAJ4367,PC-0092,Logon
{00000000E793-26BB1318},2010-04-06 09:02:48,HLN2478,PC-0041,Logoff
{0000000061FD-267DD237},2010-04-06 09:03:10,OLL2272,PC-0087,Logon
{000000014C7A-030076CA},2010-04-06 09:04:36,VIZ5045,PC-0127,Logoff
{00000001310D-026C8641},2010-04-06 09:06:33,RUT1946,PC-0104,Logoff
{000000013A3C-135226D1},2010-04-06 09:11:00,TTJ2624,PC-0112,Logoff
{00000000EABB-3EE81939},2010-04-06 09:14:16,HVG7968,PC-0044,Logoff
{000000002AB0-0DDAD9E5},2010-04-06 09:17:10,HBA3736,PC-0039,Logon
{0000000042C8-1C57862E},2010-04-06 09:17:52,KVI1669,PC-0060,Logon
{000000005DA2-26805933},2010-04-06 09:18:59,NRU3936,PC-0083,Logon
{0000000029B9-1C25BB9B},2010-04-06 09:21:58,GZI8020,PC-0038,Logon
{000000005AFC-14FA4A1E},2010-04-06 09:25:43,NJT3274,PC-0081,Logon
{000000007C3E-217DDFA8},2010-04-06 09:26:12,SSY7686,PC-0109,Logon
{000000009CDC-1A1FF55D},2010-04-06 09:31:58,WOC7649,PC-0136,Logon
{00000000552B-2DB9454A},2010-04-06 09:32:23,MUB0827,PC-0076,Logon
{000000001A68-210DCC4B},2010-04-06 09:32:41,DYK4823,PC-0025,Logon
{000000009BAC-3DAFDD95},2010-04-06 09:32:51,WLH0216,PC-0135,Logon
{0000000158B6-17B0E9F0},2010-04-06 09:32:54,WVH6316,PC-0137,Logoff
{000000005432-1F49855B},2010-04-06 09:33:31,MSH7807,PC-0075,Logon
{000000001941-35B3551C},2010-04-06 09:34:20,DXC7486,PC-0024,Logon
{00000001346D-0644D0A5},2010-04-06 09:35:37,SEX5010,PC-0107,Logoff
{000000001849-35C02363},2010-04-06 09:37:10,DQV1058,PC-0023,Logon
{00000000356A-3E2BDA15},2010-04-06 09:39:29,IFO6698,PC-0049,Logon
{000000001F3B-35F64AA1},2010-04-06 09:39:50,ETS3545,PC-0029,Logon
