id,date,user,pc,activity
{00000001E47C-083143B5},2010-04-27 17:44:26,NBM1814,PC-0077,Disconnect
{00000001DB64-228BA764},2010-04-27 17:47:29,CQZ8674,PC-0013,Disconnect
{00000001D154-13F6889F},2010-04-27 17:48:17,QHQ5150,PC-0098,Connect
{00000001C4DA-097EDE8D},2010-04-27 17:51:31,COU3039,PC-0011,Connect
{00000001D448-1F7B59D7},2010-04-27 17:52:53,TWU8511,PC-0115,Connect
{00000001DADB-26CF350E},2010-04-27 17:54:31,COU3039,PC-0011,Disconnect
{00000001D2FF-1A6B080E},2010-04-27 17:58:29,SDT4191,PC-0106,Connect
{00000001EB58-0B29C29E},2010-04-27 18:06:30,UQK8227,PC-0120,Disconnect
{00000001E900-24533059},2010-04-27 18:51:29,SDT4191,PC-0106,Disconnect
{00000001EA49-1E26F986},2010-04-27 18:59:53,TWU8511,PC-0115,Disconnect
{00000001E755-2EAE8121},2010-04-27 19:04:17,QHQ5150,PC-0098,Disconnect
{00000001D44A-0157F94F},2010-04-28 07:04:12,TWU8511,PC-0115,Connect
{00000001D6FF-3522921E},2010-04-28 07:15:18,WLH0216,PC-0135,Connect
{00000001C748-10D316C4},2010-04-28 07:34:14,DNM3159,PC-0019,Connect
{00000001ED00-2B681FD7},2010-04-28 08:01:18,WLH0216,PC-0135,Disconnect
{00000001D5EF-22FDA4CC},2010-04-28 08:05:27,UUU6648,PC-0122,Connect
{00000001DD49-0ED6C516},2010-04-28 08:07:14,DNM3159,PC-0019,Disconnect
{00000001EA4B-04197746},2010-04-28 08:19:12,TWU8511,PC-0115,Disconnect
{00000001EBF0-26038F89},2010-04-28 08:45:27,UUU6648,PC-0122,Disconnect
{00000001D5F0-14EAE623},2010-04-28 08:47:17,UUU6648,PC-0122,Connect
{00000001D251-0AE5D229},2010-04-28 08:52:59,RUT1946,PC-0104,Connect
{00000001C6B5-0073FD88},2010-04-28 09:01:31,DHG6594,PC-0016,Connect
{00000001D05C-17B9D0A6},2010-04-28 09:08:14,OLN5687,PC-0088,Connect
{00000001DCB6-2DD8FB36},2010-04-28 09:12:31,DHG6594,PC-0016,Disconnect
{00000001C6B8-389A3E22},2010-04-28 09:23:44,DHG6594,PC-0016,Connect
{00000001E65D-372B70C9},2010-04-28 09:24:14,OLN5687,PC-0088,Disconnect
{00000001C564-1EAA2F8C},2010-04-28 09:26:27,CQZ8674,PC-0013,Connect
{00000001CDB5-286E0733},2010-04-28 09:28:19,LYE5717,PC-0069,Connect
{00000001D700-081C9B85},2010-04-28 09:31:31,WLH0216,PC-0135,Connect
{00000001E3B6-1134EC08},2010-04-28 09:40:19,LYE5717,PC-0069,Disconnect
{00000001C6B6-14D39597},2010-04-28 09:45:04,DHG6594,PC-0016,Connect
{00000001C48E-309ED0D8},2010-04-28 09:47:59,AZE5960,PC-0006,Connect
{00000001EBF1-0746E4AA},2010-04-28 10:02:17,UUU6648,PC-0122,Disconnect
{00000001E852-36B6E1C0},2010-04-28 10:09:59,RUT1946,PC-0104,Disconnect
{00000001ED01-3D7ED50E},2010-04-28 10:13:31,WLH0216,PC-0135,Disconnect
{00000001DCB9-34AA09DF},2010-04-28 10:20:44,DHG6594,PC-0016,Disconnect
{00000001DB65-0525C997},2010-04-28 10:33:27,CQZ8674,PC-0013,Disconnect
{00000001C6B7-333A2F26},2010-04-28 10:36:38,DHG6594,PC-0016,Connect
{00000001DA8F-0E96B335},2010-04-28 10:43:59,AZE5960,PC-0006,Disconnect
{00000001DCB7-04D22A6A},2010-04-28 11:02:04,DHG6594,PC-0016,Disconnect
{00000001DCB8-2CE4A9AE},2010-04-28 11:03:38,DHG6594,PC-0016,Disconnect
{00000001C7B4-254EAA88},2010-04-28 11:37:29,EHP1536,PC-0027,Connect
{00000001D4FB-2C93A1BB},2010-04-28 11:57:35,UKR6395,PC-0118,Connect
{00000001CDFD-15B82A44},2010-04-28 12:16:09,MDR4757,PC-0071,Connect
{00000001C5F0-24BDBAED},2010-04-28 12:20:17,CVC0519,PC-0015,Connect
{00000001DDB5-316398B0},2010-04-28 12:23:29,EHP1536,PC-0027,Disconnect
{00000001DBF1-2E1BAC3F},2010-04-28 12:34:17,CVC0519,PC-0015,Disconnect
{00000001D558-2943EDA7},2010-04-28 12:58:02,UQK8227,PC-0120,Connect
{00000001EB59-2632272A},2010-04-28 13:01:02,UQK8227,PC-0120,Disconnect
{00000001EAFC-2DBAB34C},2010-04-28 13:08:35,UKR6395,PC-0118,Disconnect
{00000001C6BB-12CAA14E},2010-04-28 13:30:49,DHG6594,PC-0016,Connect
{00000001D7BD-0AB74E55},2010-04-28 13:33:38,YDM6963,PC-0145,Connect
{00000001E3FE-3BBCA58E},2010-04-28 13:39:09,MDR4757,PC-0071,Disconnect
{00000001C4DB-0B025E23},2010-04-28 13:49:11,COU3039,PC-0011,Connect
{00000001C3A7-02B6DA3E},2010-04-28 13:53:42,ADG1145,PC-0001,Connect
{00000001D90B-3FB639EC},2010-04-28 14:05:57,ZUI9718,PC-0157,Connect
{00000001C6BA-3091D71C},2010-04-28 14:20:15,DHG6594,PC-0016,Connect
{00000001EDBE-18DA4B0B},2010-04-28 14:28:38,YDM6963,PC-0145,Disconnect
{00000001C4DC-2398F373},2010-04-28 14:38:27,COU3039,PC-0011,Connect
{00000001DCBC-302857AA},2010-04-28 14:42:49,DHG6594,PC-0016,Disconnect
{00000001DCBB-2D8D3BF3},2010-04-28 14:44:15,DHG6594,PC-0016,Disconnect
{00000001D05D-13AE2DF7},2010-04-28 14:46:51,OLN5687,PC-0088,Connect
{00000001C4AB-1FD4AD06},2010-04-28 14:56:46,BFH3103,PC-0007,Connect
{00000001DADD-09AF24E5},2010-04-28 15:00:27,COU3039,PC-0011,Disconnect
{00000001D9A8-3CBD81A1},2010-04-28 15:00:42,ADG1145,PC-0001,Disconnect
{00000001CBA4-0C6DC78F},2010-04-28 15:03:36,JMM0438,PC-0053,Connect
{00000001DADC-022CB5D1},2010-04-28 15:04:11,COU3039,PC-0011,Disconnect
{00000001DAAC-1FB1F4B0},2010-04-28 15:26:46,BFH3103,PC-0007,Disconnect
{00000001C6B9-0B96696E},2010-04-28 15:27:45,DHG6594,PC-0016,Connect
{00000001E1A5-02A9280A},2010-04-28 15:31:36,JMM0438,PC-0053,Disconnect
{00000001EF0C-0D54B72A},2010-04-28 15:31:57,ZUI9718,PC-0157,Disconnect
{00000001DCBA-28CB95B6},2010-04-28 16:07:45,DHG6594,PC-0016,Disconnect
{00000001E65E-3632219D},2010-04-28 16:07:51,OLN5687,PC-0088,Disconnect
{00000001D300-2804CD6F},2010-04-28 16:20:32,SDT4191,PC-0106,Connect
{00000001E901-01B5E5E0},2010-04-28 16:26:32,SDT4191,PC-0106,Disconnect
{00000001D1BA-3C0A818B},2010-04-28 16:45:10,QSC3123,PC-0100,Connect
{00000001D67A-14519A8B},2010-04-28 16:52:11,VNI5142,PC-0129,Connect
{00000001D679-2F8D81D6},2010-04-28 17:17:12,VNI5142,PC-0129,Connect
{00000001C5EF-2098E4E8},2010-04-28 17:33:15,CVC0519,PC-0015,Connect
{00000001D783-24B62458},2010-04-28 17:35:07,XHL6619,PC-0141,Connect
{00000001E7BB-03FE57C0},2010-04-28 17:49:10,QSC3123,PC-0100,Disconnect
{00000001CCC9-2F82D073},2010-04-28 17:51:19,KJX0944,PC-0059,Connect
{00000001E2CA-12634605},2010-04-28 17:54:19,KJX0944,PC-0059,Disconnect
{00000001DBF0-25EE53DA},2010-04-28 17:55:15,CVC0519,PC-0015,Disconnect
{00000001EC7B-3FF99A7B},2010-04-28 18:14:11,VNI5142,PC-0129,Disconnect
{00000001EC7A-04E26800},2010-04-28 18:43:12,VNI5142,PC-0129,Disconnect
{00000001ED84-0658C791},2010-04-28 18:59:07,XHL6619,PC-0141,Disconnect
{00000001D702-03FC5DF3},2010-04-29 07:09:00,WLH0216,PC-0135,Connect
{00000001C974-3AC462BE},2010-04-29 07:25:19,HVG7968,PC-0044,Connect
{00000001ED03-0EDB3B6D},2010-04-29 08:04:00,WLH0216,PC-0135,Disconnect
{00000001CDB7-36A79FCD},2010-04-29 08:23:35,LYE5717,PC-0069,Connect
{00000001C6BD-0D85D501},2010-04-29 08:36:23,DHG6594,PC-0016,Connect
{00000001D701-25150CC6},2010-04-29 08:37:13,WLH0216,PC-0135,Connect
{00000001C6BC-03628DA7},2010-04-29 08:38:41,DHG6594,PC-0016,Connect
{00000001DF75-2072E0AC},2010-04-29 08:45:19,HVG7968,PC-0044,Disconnect
{00000001E3B8-24A0481A},2010-04-29 08:56:35,LYE5717,PC-0069,Disconnect
{00000001DCBD-04B9FDDB},2010-04-29 09:07:41,DHG6594,PC-0016,Disconnect
{00000001ED02-0A3E822A},2010-04-29 09:20:13,WLH0216,PC-0135,Disconnect
{00000001C976-0CA794CA},2010-04-29 09:30:27,HVG7968,PC-0044,Connect
{00000001D05E-2EEBBEEC},2010-04-29 09:34:15,OLN5687,PC-0088,Connect
{00000001DCBE-2C2EB4F5},2010-04-29 09:41:23,DHG6594,PC-0016,Disconnect
{00000001D75A-0FFBABB0},2010-04-29 09:49:33,XGF2493,PC-0139,Connect
{00000001DF77-3FDB3107},2010-04-29 10:29:27,HVG7968,PC-0044,Disconnect
{00000001D67B-2CEDCC33},2010-04-29 10:37:14,VNI5142,PC-0129,Connect
{00000001E65F-3CC2BCC0},2010-04-29 11:02:15,OLN5687,PC-0088,Disconnect
{00000001CF35-08D307FE},2010-04-29 11:08:32,NRU3936,PC-0083,Connect
{00000001ED5B-22F02B36},2010-04-29 11:13:33,XGF2493,PC-0139,Disconnect
{00000001C9F4-1ED1ECA6},2010-04-29 11:29:55,IAC0900,PC-0045,Connect
{00000001CCCA-2D74B92C},2010-04-29 11:42:14,KJX0944,PC-0059,Connect
{00000001EC7C-05ED12E5},2010-04-29 11:51:14,VNI5142,PC-0129,Disconnect
{00000001E536-20BE7E40},2010-04-29 11:53:32,NRU3936,PC-0083,Disconnect
{00000001C975-079C805B},2010-04-29 12:01:33,HVG7968,PC-0044,Connect
{00000001DFF5-32B20C0A},2010-04-29 12:08:55,IAC0900,PC-0045,Disconnect
{00000001E2CB-21B27483},2010-04-29 12:17:14,KJX0944,PC-0059,Disconnect
{00000001CA8D-39B112D4},2010-04-29 12:25:39,IVL8082,PC-0051,Connect
{00000001E08E-0A009988},2010-04-29 12:31:39,IVL8082,PC-0051,Disconnect
{00000001D1BB-21ADF571},2010-04-29 12:39:51,QSC3123,PC-0100,Connect
{00000001CA2F-045E891A},2010-04-29 12:52:31,IDI9618,PC-0048,Connect
{00000001CDB6-1E6F7848},2010-04-29 12:54:18,LYE5717,PC-0069,Connect
{00000001CBA5-3E284AB8},2010-04-29 13:02:49,JMM0438,PC-0053,Connect
{00000001E1A6-3E20FDEC},2010-04-29 13:06:49,JMM0438,PC-0053,Disconnect
{00000001E7BC-1E155AE0},2010-04-29 13:15:51,QSC3123,PC-0100,Disconnect
{00000001E030-30DC8664},2010-04-29 13:28:31,IDI9618,PC-0048,Disconnect
{00000001DF76-3CEC9432},2010-04-29 13:29:33,HVG7968,PC-0044,Disconnect
{00000001E3B7-2848C828},2010-04-29 14:06:18,LYE5717,PC-0069,Disconnect
{00000001D252-08E84A83},2010-04-29 14:11:22,RUT1946,PC-0104,Connect
{00000001C3E9-3926E8C0},2010-04-29 14:42:51,ATM7194,PC-0003,Connect
{00000001D9EA-2986C84E},2010-04-29 14:48:51,ATM7194,PC-0003,Disconnect
{00000001CF36-10A4FB76},2010-04-29 15:30:48,NRU3936,PC-0083,Connect
{00000001C3A8-230A77FA},2010-04-29 15:33:53,ADG1145,PC-0001,Connect
{00000001E853-3E350B93},2010-04-29 15:36:22,RUT1946,PC-0104,Disconnect
{00000001D05F-3B00DB85},2010-04-29 15:40:09,OLN5687,PC-0088,Connect
{00000001E537-215957C4},2010-04-29 15:59:48,NRU3936,PC-0083,Disconnect
{00000001D759-2797A6E4},2010-04-29 16:09:11,XGF2493,PC-0139,Connect
{00000001ED5A-1A02F18E},2010-04-29 16:32:11,XGF2493,PC-0139,Disconnect
{00000001E660-228F33B0},2010-04-29 16:53:09,OLN5687,PC-0088,Disconnect
{00000001D9A9-04901980},2010-04-29 16:54:53,ADG1145,PC-0001,Disconnect
{00000001C5F1-222A6372},2010-04-29 17:25:27,CVC0519,PC-0015,Connect
{00000001CA8C-132F37FC},2010-04-29 17:49:21,IVL8082,PC-0051,Connect
{00000001DBF2-0717B6A7},2010-04-29 18:24:27,CVC0519,PC-0015,Disconnect
{00000001E08D-1DE400C6},2010-04-29 18:34:21,IVL8082,PC-0051,Disconnect
{00000001C44F-0E3E6013},2010-04-30 07:00:57,AYY2409,PC-0005,Connect
{00000001D060-3AD58919},2010-04-30 07:38:46,OLN5687,PC-0088,Connect
{00000001D44B-32B5390C},2010-04-30 07:46:31,TWU8511,PC-0115,Connect
{00000001C567-378B698D},2010-04-30 08:10:52,CQZ8674,PC-0013,Connect
{00000001C7B6-33FFC352},2010-04-30 08:17:17,EHP1536,PC-0027,Connect
{00000001DA50-00C81039},2010-04-30 08:27:57,AYY2409,PC-0005,Disconnect
{00000001EA4C-2D0A85EA},2010-04-30 08:29:31,TWU8511,PC-0115,Disconnect
{00000001DB68-186A8BED},2010-04-30 08:38:52,CQZ8674,PC-0013,Disconnect
{00000001D061-3683FD7E},2010-04-30 08:43:50,OLN5687,PC-0088,Connect
{00000001E661-1A3290C0},2010-04-30 09:06:46,OLN5687,PC-0088,Disconnect
{00000001D1BD-15E1C08E},2010-04-30 09:16:58,QSC3123,PC-0100,Connect
{00000001CBA6-13FC05F6},2010-04-30 09:18:32,JMM0438,PC-0053,Connect
{00000001DDB7-217A9E61},2010-04-30 09:24:17,EHP1536,PC-0027,Disconnect
{00000001E662-18297A7A},2010-04-30 09:48:50,OLN5687,PC-0088,Disconnect
{00000001C565-28831EF4},2010-04-30 09:49:03,CQZ8674,PC-0013,Connect
{00000001E1A7-05525F0B},2010-04-30 10:04:32,JMM0438,PC-0053,Disconnect
{00000001E7BE-01BD1E7F},2010-04-30 10:13:58,QSC3123,PC-0100,Disconnect
{00000001CA55-23B26B54},2010-04-30 10:29:08,IIY1438,PC-0050,Connect
{00000001D67E-2D2B0948},2010-04-30 11:03:19,VNI5142,PC-0129,Connect
{00000001DB66-3FDDC09F},2010-04-30 11:07:03,CQZ8674,PC-0013,Disconnect
{00000001D4FC-1EA7ACCD},2010-04-30 11:11:39,UKR6395,PC-0118,Connect
{00000001EAFD-255DA54E},2010-04-30 11:16:39,UKR6395,PC-0118,Disconnect
{00000001EC7F-2F498000},2010-04-30 11:22:19,VNI5142,PC-0129,Disconnect
{00000001D90C-1E370395},2010-04-30 11:24:23,ZUI9718,PC-0157,Connect
{00000001E056-2CD804D5},2010-04-30 11:51:08,IIY1438,PC-0050,Disconnect
{00000001CA8E-043546DE},2010-04-30 12:16:23,IVL8082,PC-0051,Connect
{00000001EF0D-06E2F086},2010-04-30 12:51:23,ZUI9718,PC-0157,Disconnect
{00000001E08F-1E04C747},2010-04-30 12:54:23,IVL8082,PC-0051,Disconnect
{00000001D301-3DD61F81},2010-04-30 13:38:04,SDT4191,PC-0106,Connect
{00000001CD2C-02842D22},2010-04-30 13:39:04,KYR0991,PC-0061,Connect
{00000001CE24-0E62315A},2010-04-30 13:39:55,MGI5307,PC-0072,Connect
{00000001E425-1116D6B4},2010-04-30 14:11:55,MGI5307,PC-0072,Disconnect
{00000001E32D-21EB35BB},2010-04-30 14:19:04,KYR0991,PC-0061,Disconnect
{00000001D67D-1B8074B1},2010-04-30 14:19:18,VNI5142,PC-0129,Connect
{00000001CFC4-1BF833B6},2010-04-30 14:45:23,OET6830,PC-0086,Connect
{00000001CC68-1ACFCB57},2010-04-30 14:45:58,KIX3704,PC-0058,Connect
{00000001C5F2-2B897F14},2010-04-30 14:51:06,CVC0519,PC-0015,Connect
{00000001C7B5-33679EF9},2010-04-30 14:51:25,EHP1536,PC-0027,Connect
{00000001E902-340984C9},2010-04-30 14:53:04,SDT4191,PC-0106,Disconnect
{00000001D67F-112CC57E},2010-04-30 15:01:34,VNI5142,PC-0129,Connect
{00000001E269-2C7212A3},2010-04-30 15:03:58,KIX3704,PC-0058,Disconnect
{00000001D38F-3188AEAE},2010-04-30 15:17:31,SHV5792,PC-0108,Connect
{00000001CE23-1FB9116B},2010-04-30 15:18:29,MGI5307,PC-0072,Connect
{00000001E424-2B2EC599},2010-04-30 15:23:29,MGI5307,PC-0072,Disconnect
{00000001C7B7-00E86CE6},2010-04-30 15:23:49,EHP1536,PC-0027,Connect
{00000001D67C-1DA7FE83},2010-04-30 15:36:04,VNI5142,PC-0129,Connect
{00000001E5C5-1BCA0F2E},2010-04-30 15:36:23,OET6830,PC-0086,Disconnect
{00000001C891-16689882},2010-04-30 15:41:21,GRQ1397,PC-0036,Connect
{00000001EC7E-0FEF31EE},2010-04-30 15:43:18,VNI5142,PC-0129,Disconnect
{00000001DDB8-3BB6C79E},2010-04-30 15:46:49,EHP1536,PC-0027,Disconnect
{00000001DDB6-0EBBE0E5},2010-04-30 15:56:25,EHP1536,PC-0027,Disconnect
{00000001DBF3-0641D927},2010-04-30 16:05:06,CVC0519,PC-0015,Disconnect
{00000001CE7C-11918C30},2010-04-30 16:06:27,NBM1814,PC-0077,Connect
{00000001D5A7-29CFDB0C},2010-04-30 16:11:43,USS4618,PC-0121,Connect
{00000001C566-25B8D127},2010-04-30 16:13:10,CQZ8674,PC-0013,Connect
{00000001EC80-12078383},2010-04-30 16:24:34,VNI5142,PC-0129,Disconnect
{00000001E990-13C86F0D},2010-04-30 16:29:31,SHV5792,PC-0108,Disconnect
{00000001EC7D-1C08CBF6},2010-04-30 16:34:04,VNI5142,PC-0129,Disconnect
{00000001D1BC-21089B23},2010-04-30 16:49:00,QSC3123,PC-0100,Connect
{00000001EBA8-0C336218},2010-04-30 16:58:43,USS4618,PC-0121,Disconnect
{00000001D5A8-2DADBCB1},2010-04-30 17:00:14,USS4618,PC-0121,Connect
{00000001DE92-33AFAC90},2010-04-30 17:05:21,GRQ1397,PC-0036,Disconnect
{00000001EBA9-18162E2C},2010-04-30 17:07:14,USS4618,PC-0121,Disconnect
{00000001E7BD-0923BF7C},2010-04-30 17:08:00,QSC3123,PC-0100,Disconnect
{00000001CFC3-304D24EE},2010-04-30 17:10:42,OET6830,PC-0086,Connect
{00000001E5C4-260416BA},2010-04-30 17:16:42,OET6830,PC-0086,Disconnect
{00000001E47D-14477323},2010-04-30 17:26:27,NBM1814,PC-0077,Disconnect
{00000001CBA7-1F3F6460},2010-04-30 17:30:38,JMM0438,PC-0053,Connect
{00000001C977-286C83FE},2010-04-30 17:32:30,HVG7968,PC-0044,Connect
{00000001D302-31F2099F},2010-04-30 17:35:02,SDT4191,PC-0106,Connect
{00000001DB67-2964BB35},2010-04-30 17:38:10,CQZ8674,PC-0013,Disconnect
{00000001E903-1BB79C60},2010-04-30 17:55:02,SDT4191,PC-0106,Disconnect
{00000001DF78-12061721},2010-04-30 18:26:30,HVG7968,PC-0044,Disconnect
{00000001E1A8-3422C468},2010-04-30 18:28:38,JMM0438,PC-0053,Disconnect
{00000001D253-05232CFA},2010-05-03 08:36:46,RUT1946,PC-0104,Connect
{00000001EFA6-255BA706},2010-05-03 09:03:45,HMR4907,PC-0043,Connect
{00000001C892-377B9481},2010-05-03 09:12:04,GRQ1397,PC-0036,Connect
{00000001E854-0FE3F479},2010-05-03 09:17:46,RUT1946,PC-0104,Disconnect
{00000001C9F5-2B989C87},2010-05-03 09:35:29,IAC0900,PC-0045,Connect
{00000001F130-2CA093B1},2010-05-03 09:37:45,HMR4907,PC-0043,Disconnect
{00000001D1BE-038F2272},2010-05-03 09:58:13,QSC3123,PC-0100,Connect
{00000001C813-1806AD39},2010-05-03 10:03:19,EYT8043,PC-0030,Connect
{00000001E7BF-058E953E},2010-05-03 10:08:13,QSC3123,PC-0100,Disconnect
{00000001D8BD-273621F8},2010-05-03 10:13:04,ZIF9528,PC-0154,Connect
{00000001CDE0-3F15769A},2010-05-03 10:15:39,MAP5551,PC-0070,Connect
{00000001EEBE-1DC1FC5C},2010-05-03 10:27:04,ZIF9528,PC-0154,Disconnect
{00000001DE93-262EA285},2010-05-03 10:31:04,GRQ1397,PC-0036,Disconnect
{00000001C3AA-06E22A22},2010-05-03 10:33:02,ADG1145,PC-0001,Connect
{00000001E3E1-245461F1},2010-05-03 10:34:39,MAP5551,PC-0070,Disconnect
{00000001D9AB-15F46618},2010-05-03 10:49:02,ADG1145,PC-0001,Disconnect
{00000001D44C-3F0EBDA3},2010-05-03 10:50:58,TWU8511,PC-0115,Connect
{00000001C978-23E54405},2010-05-03 10:51:01,HVG7968,PC-0044,Connect
{00000001D2A5-112105EF},2010-05-03 10:51:08,SBF1746,PC-0105,Connect
{00000001DFF6-2A31188E},2010-05-03 11:04:29,IAC0900,PC-0045,Disconnect
{00000001DF79-110D5397},2010-05-03 11:09:01,HVG7968,PC-0044,Disconnect
{00000001DE14-2A3F77FC},2010-05-03 11:21:19,EYT8043,PC-0030,Disconnect
{00000001C7B8-031F2A40},2010-05-03 11:25:06,EHP1536,PC-0027,Connect
{00000001E8A6-3C6A590D},2010-05-03 11:39:08,SBF1746,PC-0105,Disconnect
{00000001D90E-2685A98C},2010-05-03 11:43:36,ZUI9718,PC-0157,Connect
{00000001D390-0AA8E34B},2010-05-03 12:05:21,SHV5792,PC-0108,Connect
{00000001EA4D-3EBCC634},2010-05-03 12:18:58,TWU8511,PC-0115,Disconnect
{00000001DDB9-237324C3},2010-05-03 12:25:06,EHP1536,PC-0027,Disconnect
{00000001E991-1D3AAA0F},2010-05-03 12:25:21,SHV5792,PC-0108,Disconnect
{00000001EF0F-1FCCE4BE},2010-05-03 12:36:36,ZUI9718,PC-0157,Disconnect
{00000001CD2D-020DF9EA},2010-05-03 12:58:11,KYR0991,PC-0061,Connect
{00000001C6BF-29ADFEC5},2010-05-03 13:08:13,DHG6594,PC-0016,Connect
{00000001CC69-1BDAEF96},2010-05-03 13:09:48,KIX3704,PC-0058,Connect
{00000001D1BF-283D6ABB},2010-05-03 13:22:45,QSC3123,PC-0100,Connect
{00000001DCC0-3E8ECB12},2010-05-03 13:24:13,DHG6594,PC-0016,Disconnect
{00000001E26A-3C4388EF},2010-05-03 13:34:48,KIX3704,PC-0058,Disconnect
{00000001E7C0-3F1EEEE8},2010-05-03 13:57:45,QSC3123,PC-0100,Disconnect
{00000001CC6A-16619FED},2010-05-03 14:09:27,KIX3704,PC-0058,Connect
{00000001E32E-2BD101CC},2010-05-03 14:16:11,KYR0991,PC-0061,Disconnect
{00000001C3A9-00ECEA0F},2010-05-03 14:24:11,ADG1145,PC-0001,Connect
{00000001E26B-37180D5B},2010-05-03 14:57:27,KIX3704,PC-0058,Disconnect
{00000001C6BE-3015CC76},2010-05-03 15:08:58,DHG6594,PC-0016,Connect
{00000001CE4D-11234F95},2010-05-03 15:11:38,MSH7807,PC-0075,Connect
{00000001D303-3A7E904E},2010-05-03 15:12:32,SDT4191,PC-0106,Connect
{00000001D9AA-1CB887C2},2010-05-03 15:13:11,ADG1145,PC-0001,Disconnect
{00000001D063-3BF99240},2010-05-03 15:22:44,OLN5687,PC-0088,Connect
{00000001E904-322B90D2},2010-05-03 15:23:32,SDT4191,PC-0106,Disconnect
{00000001DCBF-3C157EDD},2010-05-03 15:37:58,DHG6594,PC-0016,Disconnect
{00000001E44E-0BFA8C1D},2010-05-03 15:41:38,MSH7807,PC-0075,Disconnect
{00000001C7B9-24F9E6CA},2010-05-03 15:47:10,EHP1536,PC-0027,Connect
{00000001E664-2E34E076},2010-05-03 15:50:44,OLN5687,PC-0088,Disconnect
{00000001D5F1-049780B5},2010-05-03 16:01:53,UUU6648,PC-0122,Connect
{00000001DDBA-20519584},2010-05-03 16:25:10,EHP1536,PC-0027,Disconnect
{00000001EBF2-2320F236},2010-05-03 16:43:53,UUU6648,PC-0122,Disconnect
{00000001D7BF-1F3E299A},2010-05-03 16:49:19,YDM6963,PC-0145,Connect
{00000001D391-0B2D4DDA},2010-05-03 17:03:23,SHV5792,PC-0108,Connect
{00000001D90D-046E5F1B},2010-05-03 17:06:48,ZUI9718,PC-0157,Connect
{00000001D90F-077E1A91},2010-05-03 17:09:04,ZUI9718,PC-0157,Connect
{00000001D7BE-0DC52BE0},2010-05-03 17:21:05,YDM6963,PC-0145,Connect
{00000001E992-233B70F2},2010-05-03 17:30:23,SHV5792,PC-0108,Disconnect
{00000001EF0E-103EC845},2010-05-03 17:30:48,ZUI9718,PC-0157,Disconnect
{00000001D062-03519145},2010-05-03 17:32:48,OLN5687,PC-0088,Connect
{00000001D81D-3542F676},2010-05-03 17:46:41,YIO5206,PC-0146,Connect
{00000001C7BA-0A6F1F3A},2010-05-03 17:50:50,EHP1536,PC-0027,Connect
{00000001E663-36FAA18C},2010-05-03 17:51:48,OLN5687,PC-0088,Disconnect
{00000001EDC0-3E406972},2010-05-03 17:53:19,YDM6963,PC-0145,Disconnect
{00000001DDBB-3E79E26F},2010-05-03 18:24:50,EHP1536,PC-0027,Disconnect
{00000001EF10-28BF770E},2010-05-03 18:25:04,ZUI9718,PC-0157,Disconnect
{00000001EDBF-0773C6E0},2010-05-03 18:27:05,YDM6963,PC-0145,Disconnect
{00000001EE1E-3408C2D1},2010-05-03 18:50:41,YIO5206,PC-0146,Disconnect
{00000001D5AA-2E471B13},2010-05-04 07:17:10,USS4618,PC-0121,Connect
{00000001EBAB-0611D346},2010-05-04 07:25:10,USS4618,PC-0121,Disconnect
{00000001D81E-334A51F8},2010-05-04 08:02:23,YIO5206,PC-0146,Connect
{00000001EE1F-3FDFF17A},2010-05-04 08:04:23,YIO5206,PC-0146,Disconnect
{00000001C7BB-3ACB5783},2010-05-04 08:09:10,EHP1536,PC-0027,Connect
{00000001D5AB-018E58A2},2010-05-04 08:16:20,USS4618,PC-0121,Connect
{00000001DDBC-114C1E71},2010-05-04 08:57:10,EHP1536,PC-0027,Disconnect
{00000001EBAC-17057600},2010-05-04 09:33:20,USS4618,PC-0121,Disconnect
{00000001CE4E-331FD963},2010-05-04 09:48:40,MSH7807,PC-0075,Connect
{00000001CBA8-0F7CFF75},2010-05-04 10:05:34,JMM0438,PC-0053,Connect
{00000001C97A-2CCAAA83},2010-05-04 10:07:56,HVG7968,PC-0044,Connect
{00000001CDFE-15F323A7},2010-05-04 10:28:51,MDR4757,PC-0071,Connect
{00000001E44F-1C9951C5},2010-05-04 10:42:40,MSH7807,PC-0075,Disconnect
{00000001E3FF-2FB04F2A},2010-05-04 10:56:51,MDR4757,PC-0071,Disconnect
{00000001DF7B-1618D151},2010-05-04 11:15:56,HVG7968,PC-0044,Disconnect
{00000001D680-1973B36F},2010-05-04 11:24:09,VNI5142,PC-0129,Connect
{00000001E1A9-12C6BA3E},2010-05-04 11:24:34,JMM0438,PC-0053,Disconnect
{00000001CC6B-0AC01874},2010-05-04 11:42:27,KIX3704,PC-0058,Connect
{00000001C4DD-0301C9B7},2010-05-04 11:52:45,COU3039,PC-0011,Connect
{00000001C9F6-3957EF31},2010-05-04 12:05:00,IAC0900,PC-0045,Connect
{00000001D064-17020E47},2010-05-04 12:14:02,OLN5687,PC-0088,Connect
{00000001C979-2586561E},2010-05-04 12:17:53,HVG7968,PC-0044,Connect
{00000001D109-17E9E99E},2010-05-04 12:38:33,OYC3975,PC-0091,Connect
{00000001EC81-1FA6ED67},2010-05-04 12:43:09,VNI5142,PC-0129,Disconnect
{00000001DFF7-04C8ADC2},2010-05-04 12:45:00,IAC0900,PC-0045,Disconnect
{00000001E26C-1CD61071},2010-05-04 12:49:27,KIX3704,PC-0058,Disconnect
