id,date,user,pc,filename,content
{00000002BDA7-1D8B05C4},2010-03-25 16:26:34,ZDH5063,PC-0150,F897E5.txt,D0-CF-11-E0
{0000000254AA-056F96D2},2010-03-25 16:26:59,LJE6857,PC-0064,24F0CF.zip,D0-CF-11-E0
{00000002D0E8-240C099A},2010-03-25 16:28:38,WBM5944,PC-0134,8C0557.pdf,D0-CF-11-E0
{000000027655-1B936168},2010-03-25 16:34:12,PJY0876,PC-0094,FA8504.txt,D0-CF-11-E0
{00000002228B-0BC374FE},2010-03-25 16:34:37,GRQ1397,PC-0036,B45787.jpg,D0-CF-11-E0
{000000025AEB-091BA38D},2010-03-25 16:35:25,MAP5551,PC-0070,44C147.doc,D0-CF-11-E0
{000000026D67-12278911},2010-03-25 16:36:28,OEM8566,PC-0085,D0F0CE.txt,D0-CF-11-E0
{0000000201FB-38C981E0},2010-03-25 16:36:44,CUR4388,PC-0014,655ECB.png,D0-CF-11-E0
{00000002C703-0B0F0E91},2010-03-25 16:37:28,ZRK4063,PC-0156,0CDCB3.png,D0-CF-11-E0
{000000025842-01D04A0B},2010-03-25 16:38:19,LRR4710,PC-0067,4DDCE3.txt,D0-CF-11-E0
{00000002A2A8-2D4E8641},2010-03-25 16:41:04,VKX2883,PC-0128,150E42.png,D0-CF-11-E0
{000000029CFE-015E1733},2010-03-25 16:41:24,VBW2813,PC-0124,C0D358.jpg,D0-CF-11-E0
{00000002AF5B-1DCB5150},2010-03-25 16:42:21,XDT1792,PC-0138,751879.jpg,D0-CF-11-E0
{00000002D0E4-0C155A9B},2010-03-25 16:42:34,WBM5944,PC-0134,799BEE.pdf,D0-CF-11-E0
{000000024AE7-1F418B4A},2010-03-25 16:43:36,KIX3704,PC-0058,873ADD.zip,D0-CF-11-E0
{000000023E6C-263E8319},2010-03-25 16:47:27,JMM0438,PC-0053,69784B.pdf,D0-CF-11-E0
{00000002A8F9-2FB98807},2010-03-25 16:50:48,VVY1052,PC-0131,BCEF10.jpg,D0-CF-11-E0
{00000001F4B2-0B0C7219},2010-03-25 16:53:09,ADG1145,PC-0001,543228.zip,D0-CF-11-E0
{000000027B89-1CC4E999},2010-03-25 16:54:43,QHQ5150,PC-0098,700604.zip,D0-CF-11-E0
{00000002331C-2699AA06},2010-03-25 16:54:57,ICR6722,PC-0047,676E7A.zip,D0-CF-11-E0
{000000026347-20A4ED17},2010-03-25 16:56:14,NDV4503,PC-0078,C6B1BC.zip,D0-CF-11-E0
{00000002C116-17A9D292},2010-03-25 16:57:23,ZFG0374,PC-0151,92AA04.pdf,D0-CF-11-E0
{00000002B599-3EDAF66F},2010-03-25 16:59:19,YAE2296,PC-0144,147A72.zip,D0-CF-11-E0
{0000000288EE-2DCE82DC},2010-03-25 17:01:15,SEX5010,PC-0107,6556A4.zip,D0-CF-11-E0
{000000026D69-1165DB9B},2010-03-25 17:03:28,OEM8566,PC-0085,7AA851.doc,D0-CF-11-E0
{00000002B2DA-3AA28C65},2010-03-25 17:04:21,XGF2493,PC-0139,DC068A.txt,D0-CF-11-E0
{00000002825B-005512EC},2010-03-25 17:04:43,RUT1946,PC-0104,418A0E.png,D0-CF-11-E0
{00000002A5B0-27D54E9F},2010-03-25 17:04:46,VVU9026,PC-0130,F84ACC.txt,D0-CF-11-E0
{00000002096D-3851F652},2010-03-25 17:06:55,DNM3159,PC-0019,708F59.doc,D0-CF-11-E0
{00000002A43F-18BD917E},2010-03-25 17:11:11,VNI5142,PC-0129,0DB897.jpg,D0-CF-11-E0
{000000025D0B-01ED9D13},2010-03-25 17:12:23,MGI5307,PC-0072,285A7C.jpg,D0-CF-11-E0
{00000002D0F5-21847B46},2010-03-25 17:12:42,WBM5944,PC-0134,6B9D3D.doc,D0-CF-11-E0
{000000023E6F-179AC26C},2010-03-25 17:13:24,JMM0438,PC-0053,A4B8EA.pdf,D0-CF-11-E0
{000000023E6A-2EE256DE},2010-03-25 17:15:33,JMM0438,PC-0053,CDAE6D.doc,D0-CF-11-E0
{00000002707C-2E84F328},2010-03-25 17:16:34,OQO5535,PC-0090,8C44A0.jpg,D0-CF-11-E0
{000000021AD7-063E8FD4},2010-03-25 17:18:29,EYT8043,PC-0030,A4E60D.txt,D0-CF-11-E0
{00000002D0DD-1EC5CAEC},2010-03-25 17:21:20,WBM5944,PC-0134,11A30F.pdf,D0-CF-11-E0
{0000000210E3-145E29A7},2010-03-25 17:26:00,DPC6498,PC-0022,EB715A.txt,D0-CF-11-E0
{000000028A1D-0DB06A63},2010-03-25 17:26:11,SHV5792,PC-0108,7B8167.jpg,D0-CF-11-E0
{00000002A8FE-0E44835A},2010-03-25 17:26:21,VVY1052,PC-0131,93A015.doc,D0-CF-11-E0
{00000002D0DF-0A82C77A},2010-03-25 17:26:33,WBM5944,PC-0134,A4FA52.doc,D0-CF-11-E0
{0000000296AE-248D2E8A},2010-03-25 17:28:22,UQK8227,PC-0120,6CC7D4.zip,D0-CF-11-E0
{000000028255-1434CD78},2010-03-25 17:28:32,RUT1946,PC-0104,EB726F.png,D0-CF-11-E0
{00000002A2A7-3D23B1B2},2010-03-25 17:29:11,VKX2883,PC-0128,717944.doc,D0-CF-11-E0
{00000002BDA8-28193275},2010-03-25 17:29:17,ZDH5063,PC-0150,3D9455.jpg,D0-CF-11-E0
{00000001F8D0-2A83FEE2},2010-03-25 17:31:22,BFH3103,PC-0007,B6BC97.pdf,D0-CF-11-E0
{000000029208-1260B504},2010-03-25 17:32:35,UBE4939,PC-0116,D7B800.pdf,D0-CF-11-E0
{000000024D11-31CF32CC},2010-03-25 17:34:11,KJX0944,PC-0059,7BE79E.txt,D0-CF-11-E0
{00000001F8D2-3B553565},2010-03-25 17:34:20,BFH3103,PC-0007,9CA095.png,D0-CF-11-E0
{000000022786-39E0A4B5},2010-03-25 17:35:36,HBA3736,PC-0039,6935FC.txt,D0-CF-11-E0
{000000026B20-29934B34},2010-03-25 17:36:36,NRU3936,PC-0083,BC3219.png,D0-CF-11-E0
{00000002C702-110F3517},2010-03-25 17:37:53,ZRK4063,PC-0156,740653.jpg,D0-CF-11-E0
{0000000203AB-308AD446},2010-03-25 17:38:16,CVC0519,PC-0015,6EE0C4.doc,D0-CF-11-E0
{00000002825C-1F2E9271},2010-03-25 17:39:06,RUT1946,PC-0104,778C09.jpg,D0-CF-11-E0
{000000024689-0D241A09},2010-03-25 17:39:29,JXM6997,PC-0056,63D726.txt,D0-CF-11-E0
{00000002A8F7-22CF8037},2010-03-25 17:39:37,VVY1052,PC-0131,8D2BE5.zip,D0-CF-11-E0
{0000000288ED-3D0CE692},2010-03-25 17:40:40,SEX5010,PC-0107,69E1BA.zip,D0-CF-11-E0
{000000027ED9-044308CA},2010-03-25 17:43:21,QSC3123,PC-0100,5D67E3.doc,D0-CF-11-E0
{000000024D0F-3E27A837},2010-03-25 17:44:09,KJX0944,PC-0059,0F0003.jpg,D0-CF-11-E0
{00000002258F-0564ED61},2010-03-25 17:49:15,GZI8020,PC-0038,6E043E.png,D0-CF-11-E0
{000000028258-0446213C},2010-03-25 17:50:17,RUT1946,PC-0104,0D675D.txt,D0-CF-11-E0
{000000024684-0D9521FF},2010-03-25 17:50:19,JXM6997,PC-0056,520709.txt,D0-CF-11-E0
{00000002A2A6-1FF9C293},2010-03-25 17:51:30,VKX2883,PC-0128,13D027.png,D0-CF-11-E0
{00000002B2D8-075185E8},2010-03-25 17:51:47,XGF2493,PC-0139,BE0691.zip,D0-CF-11-E0
{0000000210E2-3212BA34},2010-03-25 17:53:17,DPC6498,PC-0022,9E92B4.pdf,D0-CF-11-E0
{0000000273BA-25BC7A99},2010-03-25 17:54:46,PAJ4367,PC-0092,06735A.png,D0-CF-11-E0
{000000025C38-0B888816},2010-03-25 17:54:52,MDR4757,PC-0071,C8989A.jpg,D0-CF-11-E0
{000000027232-23EB010B},2010-03-25 17:56:54,OYC3975,PC-0091,6C9534.txt,D0-CF-11-E0
{000000021FDD-08C2CF18},2010-03-25 17:58:49,GGZ7460,PC-0033,DDBBAC.zip,D0-CF-11-E0
{000000023E66-0AE9E62B},2010-03-25 17:59:00,JMM0438,PC-0053,1926FF.png,D0-CF-11-E0
{000000023E7A-150E8307},2010-03-26 07:01:52,JMM0438,PC-0053,542913.png,D0-CF-11-E0
{00000002468B-0ECCE593},2010-03-26 07:02:52,JXM6997,PC-0056,C9D182.doc,D0-CF-11-E0
{00000002C11D-1DD65877},2010-03-26 07:03:49,ZFG0374,PC-0151,2D3E91.doc,D0-CF-11-E0
{000000027B8E-24F5AFB1},2010-03-26 07:06:51,QHQ5150,PC-0098,4CF6A4.txt,D0-CF-11-E0
{00000002A2A9-22D50E72},2010-03-26 07:07:00,VKX2883,PC-0128,B76065.png,D0-CF-11-E0
{000000028260-0A866726},2010-03-26 07:07:09,RUT1946,PC-0104,CC8A01.png,D0-CF-11-E0
{0000000210E4-0B3BBA40},2010-03-26 07:07:20,DPC6498,PC-0022,3F55AF.zip,D0-CF-11-E0
{000000020978-01012348},2010-03-26 07:07:35,DNM3159,PC-0019,3A72B0.pdf,D0-CF-11-E0
{00000002246F-0717089B},2010-03-26 07:07:48,GUG7168,PC-0037,AEFCB6.txt,D0-CF-11-E0
{0000000251F1-2E3648BD},2010-03-26 07:10:28,LDO0211,PC-0062,C2102C.png,D0-CF-11-E0
{00000002B76E-20A32078},2010-03-26 07:12:48,YIO5206,PC-0146,737820.pdf,D0-CF-11-E0
{000000025E3B-25B55325},2010-03-26 07:19:11,MNL1438,PC-0074,4763D2.pdf,D0-CF-11-E0
{00000002AF62-3831E2F6},2010-03-26 07:20:03,XDT1792,PC-0138,025C37.jpg,D0-CF-11-E0
{000000022FDA-38E8594E},2010-03-26 07:22:02,ICP9160,PC-0046,D8BE7B.doc,D0-CF-11-E0
{00000002B2DE-1A06D0FE},2010-03-26 07:22:19,XGF2493,PC-0139,3095B1.png,D0-CF-11-E0
{00000002765F-031DC20D},2010-03-26 07:26:14,PJY0876,PC-0094,AB7B96.pdf,D0-CF-11-E0
{000000024D14-3694ABFA},2010-03-26 07:27:11,KJX0944,PC-0059,05014B.doc,D0-CF-11-E0
{00000002228F-1C7942C0},2010-03-26 07:28:18,GRQ1397,PC-0036,AD2878.zip,D0-CF-11-E0
{000000029842-011CC91D},2010-03-26 07:28:44,USS4618,PC-0121,030F39.pdf,D0-CF-11-E0
{00000002B2DF-14B86ED6},2010-03-26 07:28:52,XGF2493,PC-0139,B55361.zip,D0-CF-11-E0
{000000029F9A-0B145B6E},2010-03-26 07:33:48,VDL1237,PC-0125,DF75FA.txt,D0-CF-11-E0
{00000002468C-2C721DCB},2010-03-26 07:36:55,JXM6997,PC-0056,F3F07A.txt,D0-CF-11-E0
{00000002004B-23838C56},2010-03-26 07:37:04,CQZ8674,PC-0013,9CDFFA.doc,D0-CF-11-E0
{000000023E78-13E9CC3F},2010-03-26 07:37:54,JMM0438,PC-0053,600BAC.doc,D0-CF-11-E0
{000000026B22-326108E7},2010-03-26 07:38:02,NRU3936,PC-0083,42E773.doc,D0-CF-11-E0
{00000002577F-2124243A},2010-03-26 07:38:07,LMQ7847,PC-0066,21F15E.doc,D0-CF-11-E0
{000000029D05-06DFB6C8},2010-03-26 07:42:27,VBW2813,PC-0124,096DCF.zip,D0-CF-11-E0
{000000029A3E-35E1EDF8},2010-03-26 07:42:47,UUU6648,PC-0122,B72275.jpg,D0-CF-11-E0
{0000000269EF-305082B2},2010-03-26 07:43:01,NRI9556,PC-0082,A02D7A.jpg,D0-CF-11-E0
{000000025919-0744DC2F},2010-03-26 07:43:35,LWC6973,PC-0068,1C6A5C.txt,D0-CF-11-E0
{000000023E79-3353519C},2010-03-26 07:47:34,JMM0438,PC-0053,3798AF.txt,D0-CF-11-E0
{000000022CA5-3993F153},2010-03-26 07:48:08,HMR4907,PC-0043,5944C3.pdf,D0-CF-11-E0
{000000023A44-146EF573},2010-03-26 07:49:12,JDE8246,PC-0052,5CDEC5.png,D0-CF-11-E0
{0000000210E7-0E343574},2010-03-26 07:53:28,DPC6498,PC-0022,1BCC62.doc,D0-CF-11-E0
{0000000296AF-18A65F33},2010-03-26 07:57:55,UQK8227,PC-0120,966175.pdf,D0-CF-11-E0
{00000002920B-167A19D0},2010-03-26 08:00:40,UBE4939,PC-0116,B8CF52.doc,D0-CF-11-E0
{000000025C39-340794AA},2010-03-26 08:02:26,MDR4757,PC-0071,D9F678.doc,D0-CF-11-E0
{000000029D03-24002167},2010-03-26 08:07:11,VBW2813,PC-0124,ECA082.txt,D0-CF-11-E0
{000000024D19-290AACF8},2010-03-26 08:15:55,KJX0944,PC-0059,3CD32A.jpg,D0-CF-11-E0
{000000023327-37DE64A5},2010-03-26 08:18:00,ICR6722,PC-0047,1099A9.pdf,D0-CF-11-E0
{00000002A5B7-0AA375DD},2010-03-26 08:19:26,VVU9026,PC-0130,504D81.txt,D0-CF-11-E0
{000000026737-0D5FF5E2},2010-03-26 08:20:59,NJE9267,PC-0080,625593.zip,D0-CF-11-E0
{0000000251EC-2EB37158},2010-03-26 08:23:47,LDO0211,PC-0062,3212E2.jpg,D0-CF-11-E0
{000000020975-0C55008B},2010-03-26 08:24:05,DNM3159,PC-0019,42B585.png,D0-CF-11-E0
{000000028FAF-11210AAC},2010-03-26 08:24:53,TVL8047,PC-0114,5906EF.zip,D0-CF-11-E0
{000000022CA4-370CF353},2010-03-26 08:28:53,HMR4907,PC-0043,558543.pdf,D0-CF-11-E0
{0000000220ED-2AB7BAA6},2010-03-26 08:34:22,GHR6302,PC-0034,0822A0.png,D0-CF-11-E0
{000000023325-08AE89A9},2010-03-26 08:35:11,ICR6722,PC-0047,A99B27.jpg,D0-CF-11-E0
{00000002A904-35AE13F2},2010-03-26 08:37:40,VVY1052,PC-0131,5BC424.doc,D0-CF-11-E0
{000000027082-116C2CA2},2010-03-26 08:38:51,OQO5535,PC-0090,431D5C.doc,D0-CF-11-E0
{0000000210E5-052D0843},2010-03-26 08:41:12,DPC6498,PC-0022,6E7DCB.zip,D0-CF-11-E0
{00000001F8D6-06556C7C},2010-03-26 08:43:06,BFH3103,PC-0007,EEF920.zip,D0-CF-11-E0
{00000002AD33-2E9BE73E},2010-03-26 08:43:53,WOC7649,PC-0136,C59C8F.pdf,D0-CF-11-E0
{00000002920C-1975544C},2010-03-26 08:49:52,UBE4939,PC-0116,5F395A.png,D0-CF-11-E0
{00000001FC70-22C8FAD3},2010-03-26 08:50:07,COU3039,PC-0011,51B740.txt,D0-CF-11-E0
{000000023E77-1695A8A1},2010-03-26 08:52:01,JMM0438,PC-0053,62A2FB.jpg,D0-CF-11-E0
{000000027084-318167CA},2010-03-26 08:53:49,OQO5535,PC-0090,2151BD.doc,D0-CF-11-E0
{00000002097A-2D72E126},2010-03-26 08:56:31,DNM3159,PC-0019,A23E51.zip,D0-CF-11-E0
{0000000251ED-063AE01E},2010-03-26 08:56:41,LDO0211,PC-0062,5AFB6B.doc,D0-CF-11-E0
{00000002278A-1AAAC8C4},2010-03-26 09:01:05,HBA3736,PC-0039,E44E11.doc,D0-CF-11-E0
{0000000210EB-15E0DBAE},2010-03-26 09:02:44,DPC6498,PC-0022,237A71.pdf,D0-CF-11-E0
{00000002652E-36DF501B},2010-03-26 09:08:29,NHY9248,PC-0079,1B9887.pdf,D0-CF-11-E0
{000000025AED-369879BD},2010-03-26 09:08:43,MAP5551,PC-0070,C7CF4C.doc,D0-CF-11-E0
{0000000254AC-006737B0},2010-03-26 09:10:23,LJE6857,PC-0064,E1694D.pdf,D0-CF-11-E0
{00000002568C-1094A78B},2010-03-26 09:10:31,LME4168,PC-0065,6FB62C.png,D0-CF-11-E0
{000000022789-3BD64911},2010-03-26 09:12:53,HBA3736,PC-0039,6FEEC8.txt,D0-CF-11-E0
{000000021AE1-2DA1629F},2010-03-26 09:15:38,EYT8043,PC-0030,6917E9.pdf,D0-CF-11-E0
{000000027EDB-181979C0},2010-03-26 09:15:57,QSC3123,PC-0100,A4F38D.txt,D0-CF-11-E0
{00000002468D-3F2DF90F},2010-03-26 09:22:54,JXM6997,PC-0056,CF5C27.png,D0-CF-11-E0
{00000001F608-1977610F},2010-03-26 09:24:50,ATM7194,PC-0003,E9A280.txt,D0-CF-11-E0
{000000022ECD-322DDB93},2010-03-26 09:26:22,IAC0900,PC-0045,2C188C.png,D0-CF-11-E0
{000000020977-13A2824E},2010-03-26 09:26:55,DNM3159,PC-0019,AD0C39.png,D0-CF-11-E0
{00000001F4B4-364A669B},2010-03-26 09:27:55,ADG1145,PC-0001,73B359.doc,D0-CF-11-E0
{000000029F9B-23492050},2010-03-26 09:29:58,VDL1237,PC-0125,7D9A71.txt,D0-CF-11-E0
{0000000210E6-0178229B},2010-03-26 09:30:39,DPC6498,PC-0022,48822A.png,D0-CF-11-E0
{00000001F8D7-03E4B1B5},2010-03-26 09:33:58,BFH3103,PC-0007,8F47CB.png,D0-CF-11-E0
{000000027233-3A692F3C},2010-03-26 09:37:51,OYC3975,PC-0091,40045F.png,D0-CF-11-E0
{000000026C6B-188D4A2C},2010-03-26 09:41:54,ODH5540,PC-0084,B1DAB4.zip,D0-CF-11-E0
{000000028261-1282BB13},2010-03-26 09:42:11,RUT1946,PC-0104,A55587.jpg,D0-CF-11-E0
{000000028262-263A7A82},2010-03-26 09:44:40,RUT1946,PC-0104,5A1EF8.png,D0-CF-11-E0
{000000029A3F-20B8AA43},2010-03-26 09:47:58,UUU6648,PC-0122,F23277.jpg,D0-CF-11-E0
{000000025918-11AADB40},2010-03-26 09:48:01,LWC6973,PC-0068,C194DA.txt,D0-CF-11-E0
{000000023A41-3CE24B28},2010-03-26 09:48:57,JDE8246,PC-0052,1164D3.txt,D0-CF-11-E0
{00000002B4B2-0F95E093},2010-03-26 09:49:54,XTJ9675,PC-0142,80C6F9.jpg,D0-CF-11-E0
{00000002A14C-3CB44E33},2010-03-26 09:51:59,VFU0073,PC-0126,55F48E.txt,D0-CF-11-E0
{00000002A5B4-0C07046E},2010-03-26 09:53:03,VVU9026,PC-0130,0AEC98.doc,D0-CF-11-E0
{000000026B25-08801ADF},2010-03-26 09:53:50,NRU3936,PC-0083,8E79E8.jpg,D0-CF-11-E0
{00000002D0F7-304DC076},2010-03-26 09:54:06,WBM5944,PC-0134,71D968.doc,D0-CF-11-E0
{00000002BDAF-2B0D8BAB},2010-03-26 09:55:26,ZDH5063,PC-0150,45A07A.txt,D0-CF-11-E0
{000000024694-07DA14A3},2010-03-26 10:01:12,JXM6997,PC-0056,2F5556.jpg,D0-CF-11-E0
{00000002C638-02FCA40F},2010-03-26 10:05:05,ZPL3468,PC-0155,7F9337.doc,D0-CF-11-E0
{00000002A5B3-2B2B5B80},2010-03-26 10:05:20,VVU9026,PC-0130,D4F242.pdf,D0-CF-11-E0
{000000029566-36580FE2},2010-03-26 10:07:02,ULT2722,PC-0119,77346D.zip,D0-CF-11-E0
{000000021AE0-3FA53FEA},2010-03-26 10:09:28,EYT8043,PC-0030,902116.zip,D0-CF-11-E0
{000000020980-35DFCE16},2010-03-26 10:11:21,DNM3159,PC-0019,968699.txt,D0-CF-11-E0
{000000020049-02A98BD1},2010-03-26 10:13:05,CQZ8674,PC-0013,234D88.jpg,D0-CF-11-E0
{000000026B27-22033970},2010-03-26 10:13:56,NRU3936,PC-0083,18FE9C.doc,D0-CF-11-E0
{000000024D1B-30C864EC},2010-03-26 10:14:54,KJX0944,PC-0059,63B392.doc,D0-CF-11-E0
{00000002BA2C-219320AA},2010-03-26 10:15:19,YNX1016,PC-0148,5EAC30.doc,D0-CF-11-E0
{000000025844-3002B3A3},2010-03-26 10:16:19,LRR4710,PC-0067,61B9A2.doc,D0-CF-11-E0
{000000024434-2E9280B3},2010-03-26 10:21:17,JVA8961,PC-0055,E9A966.png,D0-CF-11-E0
{0000000251F0-3BA30C0C},2010-03-26 10:23:10,LDO0211,PC-0062,E97146.zip,D0-CF-11-E0
{0000000269EE-177D3FFA},2010-03-26 10:23:30,NRI9556,PC-0082,2851EA.pdf,D0-CF-11-E0
{00000002AF65-3B831649},2010-03-26 10:25:27,XDT1792,PC-0138,F80497.doc,D0-CF-11-E0
{000000026F77-27B7750A},2010-03-26 10:25:32,OLN5687,PC-0088,542704.png,D0-CF-11-E0
{000000025E3D-03EC5E15},2010-03-26 10:25:42,MNL1438,PC-0074,CE4A48.png,D0-CF-11-E0
{000000026531-080F57C7},2010-03-26 10:26:18,NHY9248,PC-0079,025E6C.png,D0-CF-11-E0
{00000002A2AC-1F07F546},2010-03-26 10:26:36,VKX2883,PC-0128,2C8D37.png,D0-CF-11-E0
{00000002825D-285E755E},2010-03-26 10:26:50,RUT1946,PC-0104,D876EF.png,D0-CF-11-E0
{0000000237FE-33241EC1},2010-03-26 10:27:31,IFO6698,PC-0049,F63034.txt,D0-CF-11-E0
{000000025AEC-10A48669},2010-03-26 10:28:12,MAP5551,PC-0070,422C81.doc,D0-CF-11-E0
{000000026530-0C2E4D68},2010-03-26 10:30:14,NHY9248,PC-0079,8D6971.doc,D0-CF-11-E0
{00000002652D-10C1AEF5},2010-03-26 10:32:02,NHY9248,PC-0079,E67973.jpg,D0-CF-11-E0
{000000027081-0F93CC9F},2010-03-26 10:33:13,OQO5535,PC-0090,473868.pdf,D0-CF-11-E0
{000000021ADE-2EBBC3A3},2010-03-26 10:34:05,EYT8043,PC-0030,DBCEB1.txt,D0-CF-11-E0
{00000002568D-1AED7390},2010-03-26 10:34:43,LME4168,PC-0065,7C6A62.png,D0-CF-11-E0
{00000002604B-332EBE0D},2010-03-26 10:35:02,MUB0827,PC-0076,E7B489.txt,D0-CF-11-E0
{00000002C7AC-218A5CA7},2010-03-26 10:37:47,ZUI9718,PC-0157,AFA409.jpg,D0-CF-11-E0
{000000027B8C-1F04244E},2010-03-26 10:38:51,QHQ5150,PC-0098,4CAC8B.doc,D0-CF-11-E0
{000000026B23-279BFBE6},2010-03-26 10:43:35,NRU3936,PC-0083,58D610.zip,D0-CF-11-E0
{00000002D0FA-31FAD7F5},2010-03-26 10:44:50,WBM5944,PC-0134,9D7172.zip,D0-CF-11-E0
{00000002AD34-2CD2439F},2010-03-26 10:46:36,WOC7649,PC-0136,8D18B0.jpg,D0-CF-11-E0
{000000027FFE-1C5BDF9C},2010-03-26 10:46:51,QUT1345,PC-0101,DB91B6.zip,D0-CF-11-E0
{00000002097B-240DBD81},2010-03-26 10:47:30,DNM3159,PC-0019,BB9AC9.pdf,D0-CF-11-E0
{00000002B2E0-2F43A5A4},2010-03-26 10:47:30,XGF2493,PC-0139,83F798.pdf,D0-CF-11-E0
{0000000277F9-0963B2C7},2010-03-26 10:48:15,PPH0228,PC-0095,259E9F.jpg,D0-CF-11-E0
{000000023A42-30BC2C2C},2010-03-26 10:48:42,JDE8246,PC-0052,1CEA2D.png,D0-CF-11-E0
{000000026B21-21D9E96F},2010-03-26 10:48:46,NRU3936,PC-0083,7B2642.pdf,D0-CF-11-E0
{00000002370D-1406B10B},2010-03-26 10:51:11,IDI9618,PC-0048,CDA175.zip,D0-CF-11-E0
{000000024697-1BA7609C},2010-03-26 10:51:15,JXM6997,PC-0056,AE8619.jpg,D0-CF-11-E0
{00000002B456-01E62BBA},2010-03-26 10:52:42,XHL6619,PC-0141,22F43E.doc,D0-CF-11-E0
{00000002BDB0-30F407E2},2010-03-26 10:53:01,ZDH5063,PC-0150,E2A6DB.png,D0-CF-11-E0
{000000024435-1CD80099},2010-03-26 10:54:00,JVA8961,PC-0055,B2B370.pdf,D0-CF-11-E0
{00000001F8D5-130C5EFB},2010-03-26 10:54:11,BFH3103,PC-0007,65A575.pdf,D0-CF-11-E0
{00000001F8D8-3192FA30},2010-03-26 10:57:53,BFH3103,PC-0007,B3DE3F.jpg,D0-CF-11-E0
{00000002A2AA-195A2993},2010-03-26 10:58:57,VKX2883,PC-0128,662719.zip,D0-CF-11-E0
{00000001F6C6-0F6905F6},2010-03-26 11:00:43,AUI6616,PC-0004,F093C2.png,D0-CF-11-E0
{00000002C8BA-03FB7F32},2010-03-26 11:02:39,ZWV4627,PC-0159,D378AF.pdf,D0-CF-11-E0
{00000001F4B6-00732BAD},2010-03-26 11:04:18,ADG1145,PC-0001,5EC3B6.jpg,D0-CF-11-E0
{000000029D04-0655F521},2010-03-26 11:05:05,VBW2813,PC-0124,A84AA0.zip,D0-CF-11-E0
{00000002BDB5-0D08C9B0},2010-03-26 11:06:24,ZDH5063,PC-0150,98B31F.png,D0-CF-11-E0
{000000026738-1E9139E9},2010-03-26 11:07:48,NJE9267,PC-0080,400AA7.txt,D0-CF-11-E0
{000000028CD1-04117B0D},2010-03-26 11:10:12,TPH4125,PC-0110,F7DC02.zip,D0-CF-11-E0
{000000022788-3F533D4F},2010-03-26 11:13:31,HBA3736,PC-0039,219AB9.zip,D0-CF-11-E0
{00000002D100-23003C04},2010-03-26 11:15:51,WBM5944,PC-0134,667F1D.jpg,D0-CF-11-E0
{00000002BDAE-27C14359},2010-03-26 11:17:58,ZDH5063,PC-0150,2F4E0F.txt,D0-CF-11-E0
{000000024FC6-27E92A0F},2010-03-26 11:19:56,KVI1669,PC-0060,3CE9B3.png,D0-CF-11-E0
{000000020974-1D59B0F9},2010-03-26 11:20:21,DNM3159,PC-0019,5801E2.doc,D0-CF-11-E0
{0000000237FD-3B940336},2010-03-26 11:25:25,IFO6698,PC-0049,BA2DC9.pdf,D0-CF-11-E0
{00000002097F-13C5958F},2010-03-26 11:25:36,DNM3159,PC-0019,F01FB9.pdf,D0-CF-11-E0
{000000020650-273FB56E},2010-03-26 11:26:24,DLS2023,PC-0018,9F716A.txt,D0-CF-11-E0
{00000002D0FC-28E6DFEA},2010-03-26 11:27:27,WBM5944,PC-0134,0C1EED.zip,D0-CF-11-E0
{000000021AE5-3A5F7852},2010-03-26 11:29:56,EYT8043,PC-0030,E02C96.pdf,D0-CF-11-E0
{000000029D01-2E3ADEAA},2010-03-26 11:30:16,VBW2813,PC-0124,CD6114.doc,D0-CF-11-E0
{000000021ADD-342254BF},2010-03-26 11:30:48,EYT8043,PC-0030,290F96.png,D0-CF-11-E0
{000000026B26-2B74CC2D},2010-03-26 11:31:05,NRU3936,PC-0083,D53BC3.jpg,D0-CF-11-E0
{0000000251EE-1C0969E5},2010-03-26 11:32:45,LDO0211,PC-0062,88A882.jpg,D0-CF-11-E0
{00000002D0FD-25B34283},2010-03-26 11:36:06,WBM5944,PC-0134,E8A7C8.doc,D0-CF-11-E0
{000000027B8D-3F7E0D69},2010-03-26 11:36:56,QHQ5150,PC-0098,630BA6.jpg,D0-CF-11-E0
{00000001F6C7-05333974},2010-03-26 11:41:36,AUI6616,PC-0004,4AA8AF.txt,D0-CF-11-E0
{000000020048-2347E74D},2010-03-26 11:44:39,CQZ8674,PC-0013,F351C2.zip,D0-CF-11-E0
{00000002652F-397C4D09},2010-03-26 11:47:23,NHY9248,PC-0079,F7B1E9.png,D0-CF-11-E0
{000000029841-0371C3AD},2010-03-26 11:54:35,USS4618,PC-0121,E491FE.zip,D0-CF-11-E0
{00000001F4B5-0A7E3D72},2010-03-26 11:54:53,ADG1145,PC-0001,88273C.zip,D0-CF-11-E0
{00000001F607-0079DF36},2010-03-26 11:56:09,ATM7194,PC-0003,38468E.jpg,D0-CF-11-E0
{00000002604A-2715F1A6},2010-03-26 11:56:11,MUB0827,PC-0076,4A5773.jpg,D0-CF-11-E0
{0000000238E5-1B2BC292},2010-03-26 11:58:59,IVL8082,PC-0051,8DCD57.zip,D0-CF-11-E0
{000000028B78-38069869},2010-03-26 11:59:18,SSY7686,PC-0109,9A55DC.jpg,D0-CF-11-E0
{000000022CA2-1919B527},2010-03-26 11:59:39,HMR4907,PC-0043,65192E.pdf,D0-CF-11-E0
